t,x,y,match,team,player,won,tstd,tsync,tper,tier,zone
2640233,74,102,643470370,radiant,Na%C2%B4Vi%2EFanArtMauryT,0,2348833,2349,0.000886984103009478,Normal,toplane dire
2640233,8,8,643470370,radiant,sebas,0,2348833,2349,0.000886984103009478,Normal,base1 radiant
2648300,37,49,643470370,dire,Snoop%20Doge,1,2356900,2357,0.000890004908809425,Normal,jungle radiant
2640100,19,9,643511051,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,2487334,2488,0.000942388545888413,VeryHigh,void radiant
2640100,29,24,643511051,radiant,cnfsr,0,2487334,2488,0.000942388545888413,VeryHigh,base1 radiant
2640100,85,81,643511051,dire,Diden,1,2487334,2488,0.000942388545888413,VeryHigh,midlane dire
2640100,9,32,643511051,radiant,iM%20mAyKiZ,0,2487334,2488,0.000942388545888413,VeryHigh,base1 radiant
2640100,48,49,643511051,dire,iM1ZodiarK,1,2487334,2488,0.000942388545888413,VeryHigh,midlane radiant
2640100,22,16,643511051,radiant,Menm%5BA%5D%20We%20Found%20U%EF%BC%81,0,2487334,2488,0.000942388545888413,VeryHigh,base1 radiant
2640100,14,20,643511051,dire,monkeys%2Dforever,1,2487334,2488,0.000942388545888413,VeryHigh,base1 radiant
2640100,30,13,643511051,radiant,Piginabag,0,2487334,2488,0.000942388545888413,VeryHigh,base1 radiant
2640100,33,37,643511051,dire,Sakula,1,2487334,2488,0.000942388545888413,VeryHigh,midlane radiant
2640100,21,22,643511051,dire,Vegas,1,2487334,2488,0.000942388545888413,VeryHigh,base1 radiant
3780400,92,86,643524414,radiant,%5Bgoo%5D%20Green%20Bastard,0,3541500,3542,0.000936937890170352,Normal,midlane dire
3780400,8,7,643524414,radiant,achow311,0,3541500,3542,0.000936937890170352,Normal,base1 radiant
3780400,31,15,643524414,dire,Bulgar,1,3541500,3542,0.000936937890170352,Normal,base1 radiant
3780400,8,10,643524414,radiant,Joselyn%20Elizabeth,0,3541500,3542,0.000936937890170352,Normal,base1 radiant
3780400,24,19,643524414,radiant,JuanKING,0,3541500,3542,0.000936937890170352,Normal,base1 radiant
3780400,23,19,643524414,dire,Kaladin%20Stormblessed,1,3541500,3542,0.000936937890170352,Normal,base1 radiant
3780400,25,24,643524414,dire,Link,1,3541500,3542,0.000936937890170352,Normal,base1 radiant
3780400,22,24,643524414,dire,Nando,1,3541500,3542,0.000936937890170352,Normal,base1 radiant
3780400,16,12,643524414,dire,The%20Return,1,3541500,3542,0.000936937890170352,Normal,base1 radiant
3780400,83,107,643524414,radiant,y%40nelit%40,0,3541500,3542,0.000936937890170352,Normal,toplane dire
3662600,37,36,643538237,radiant,%40WwwwwwwwDota%20SADBOYS,0,3515034,3516,0.000959956490709227,VeryHigh,midlane radiant
3660133,19,23,643538237,dire,3xtrem,1,3512567,3513,0.000959137415205208,VeryHigh,base1 radiant
3660133,20,12,643538237,dire,cnfsr,1,3512567,3513,0.000959137415205208,VeryHigh,base1 radiant
3660133,11,10,643538237,radiant,Lucky8,0,3512567,3513,0.000959137415205208,VeryHigh,base1 radiant
3660133,13,9,643538237,radiant,Millen,0,3512567,3513,0.000959137415205208,VeryHigh,base1 radiant
3660533,17,14,643538237,dire,NFD%20%7C%20Aeon%2EHyperX,1,3512967,3513,0.000959137415205208,VeryHigh,base1 radiant
3661933,17,14,643538237,dire,Raykill,1,3514367,3515,0.000959683465541221,VeryHigh,base1 radiant
3662666,19,14,643538237,radiant,rhyme,0,3515100,3516,0.000959956490709227,VeryHigh,base1 radiant
3662133,13,11,643538237,radiant,Toy%20Soldier,0,3514567,3515,0.000959683465541221,VeryHigh,base1 radiant
3662666,24,10,643538237,dire,yaoming%20brother,1,3515100,3516,0.000959956490709227,VeryHigh,base1 radiant
2293233,14,14,643571475,dire,Betty%20Poo,1,2108333,2109,0.00091832762481026,Normal,base1 radiant
2280033,26,20,643571475,radiant,Echobrain,0,2095133,2096,0.000912666999337271,Normal,base1 radiant
2295900,33,12,643571475,dire,El_SantoECU,1,2111000,2111,0.000919198490267643,Normal,base1 radiant
2296166,18,9,643571475,dire,Gold%20Blooded%E2%84%A2,1,2111266,2112,0.000919633922996335,Normal,void radiant
2296566,7,8,643571475,radiant,iCanHazBrainz%3F,0,2111666,2112,0.000919633922996335,Normal,base1 radiant
2280033,11,9,643571475,radiant,L%2DKendall,0,2095133,2096,0.000912666999337271,Normal,base1 radiant
2295966,6,8,643571475,radiant,Link,0,2111066,2112,0.000919633922996335,Normal,base1 radiant
2296566,14,17,643571475,dire,lol_ec,1,2111666,2112,0.000919633922996335,Normal,base1 radiant
2296566,10,7,643571475,radiant,msia,0,2111666,2112,0.000919633922996335,Normal,base1 radiant
2296233,16,11,643571475,dire,ZLoY,1,2111333,2112,0.000919633922996335,Normal,base1 radiant
2640266,113,103,643618598,dire,%2E%2D%2E%20all%20retards%2E%20Player%20solo%2EFKR,0,2522000,2522,0.000955206785982928,VeryHigh,base2 dire
2640266,114,104,643618598,radiant,C9%20Aisaka%20Taiga,1,2522000,2522,0.000955206785982928,VeryHigh,base2 dire
2640266,20,17,643618598,radiant,cnfsr,1,2522000,2522,0.000955206785982928,VeryHigh,base1 radiant
2640266,92,63,643618598,radiant,devil%27s%20own%20luck,1,2522000,2522,0.000955206785982928,VeryHigh,jungle dire
2640266,111,103,643618598,radiant,dogArgus,1,2522000,2522,0.000955206785982928,VeryHigh,base2 dire
2640266,124,107,643618598,dire,evo,0,2522000,2522,0.000955206785982928,VeryHigh,void dire
2640266,15,40,643618598,radiant,May%2019%2C%201983,1,2522000,2522,0.000955206785982928,VeryHigh,toplane radiant
2640266,103,91,643618598,dire,MMJ_2013%2E%E5%A4%8F,0,2522000,2522,0.000955206785982928,VeryHigh,base2 dire
2640266,118,109,643618598,dire,the%20player,0,2522000,2522,0.000955206785982928,VeryHigh,base2 dire
2640266,115,104,643618598,dire,Tiburon%2D,0,2522000,2522,0.000955206785982928,VeryHigh,base2 dire
2700033,19,9,643624058,dire,%E3%82%9C%D9%82%20%20%20%20%20Votre%20elle%20%20%20%20%20%E3%80%82,1,2495133,2496,0.000924433145817107,High,void radiant
2700033,13,13,643624058,dire,%E5%BC%BA%E8%A1%8C%E5%90%B9%E6%AF%94,1,2495133,2496,0.000924433145817107,High,base1 radiant
2700033,16,3,643624058,dire,%E6%81%A9%E8%B5%90%E8%A7%A3%E8%84%B1,1,2495133,2496,0.000924433145817107,High,void radiant
2700033,16,4,643624058,radiant,%E6%88%91%E9%83%BD%E6%83%B3%E8%89%B9%E6%88%91%E8%87%AA%E5%B7%B1,0,2495133,2496,0.000924433145817107,High,void radiant
2700033,16,5,643624058,dire,%E6%B9%BF%E5%A4%AA%E4%B8%8D%E5%8F%AF%E4%BB%A5,1,2495133,2496,0.000924433145817107,High,void radiant
2700033,11,5,643624058,radiant,%E9%A9%AC%E8%80%81%E4%BA%94,0,2495133,2496,0.000924433145817107,High,base1 radiant
2700033,8,7,643624058,radiant,loveYOUS,0,2495133,2496,0.000924433145817107,High,base1 radiant
2700033,14,13,643624058,radiant,Magnet%E2%99%A5,0,2495133,2496,0.000924433145817107,High,base1 radiant
2700033,10,6,643624058,radiant,Pontus,0,2495133,2496,0.000924433145817107,High,base1 radiant
2700033,15,6,643624058,dire,wgf4242,1,2495133,2496,0.000924433145817107,High,void radiant
3300100,106,105,643627112,radiant,%5BLHD%5D%20Piporro,1,3145600,3146,0.000953304445319839,Normal,base2 dire
3300100,116,107,643627112,dire,2kul4skul,0,3145600,3146,0.000953304445319839,Normal,base2 dire
3300100,116,105,643627112,radiant,Axe,1,3145600,3146,0.000953304445319839,Normal,base2 dire
3300100,117,107,643627112,dire,fustercluck,0,3145600,3146,0.000953304445319839,Normal,base2 dire
3300100,81,71,643627112,radiant,jackote,1,3145600,3146,0.000953304445319839,Normal,midlane dire
3300100,111,96,643627112,dire,lSanksl,0,3145600,3146,0.000953304445319839,Normal,base2 dire
3300100,114,106,643627112,radiant,MMH,1,3145600,3146,0.000953304445319839,Normal,base2 dire
3300100,116,107,643627112,dire,Murders%20YOU%21,0,3145600,3146,0.000953304445319839,Normal,base2 dire
3300100,102,108,643627112,radiant,NYK,1,3145600,3146,0.000953304445319839,Normal,base2 dire
3300100,106,108,643627112,dire,UltraViolentCrazySchizo,0,3145600,3146,0.000953304445319839,Normal,base2 dire
1740100,102,105,643651688,radiant,%24%24%24%24%24%24kikZ%24%24%24%24%24%24,1,1611367,1612,0.000926383541175795,VeryHigh,base2 dire
1740100,112,105,643651688,dire,%E8%BD%AC%E8%BA%AB%E8%83%8C%E5%AF%B9%E8%83%8C%2E%E8%B0%81%E8%BF%98%E8%AE%B0%E5%BE%97%E8%B0%81%E3%80%82,0,1611367,1612,0.000926383541175795,VeryHigh,base2 dire
1740100,30,75,643651688,dire,%E9%BE%99%E9%BE%999%2E%214%E5%9F%98%E7%BB%B1,0,1611367,1612,0.000926383541175795,VeryHigh,void radiant
1740100,8,7,643651688,radiant,cnfsr,1,1611367,1612,0.000926383541175795,VeryHigh,base1 radiant
1740100,114,102,643651688,dire,El%20pollito%20pio,0,1611367,1612,0.000926383541175795,VeryHigh,base2 dire
1740100,118,108,643651688,dire,LatinDota%2Etv,0,1611367,1612,0.000926383541175795,VeryHigh,base2 dire
1740100,97,92,643651688,radiant,nikron,1,1611367,1612,0.000926383541175795,VeryHigh,base2 dire
1740100,7,91,643651688,dire,sunjo,0,1611367,1612,0.000926383541175795,VeryHigh,void dire
1740100,109,106,643651688,radiant,WWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWW,1,1611367,1612,0.000926383541175795,VeryHigh,base2 dire
1740100,92,80,643651688,radiant,Youko%20Tsukimori,1,1611367,1612,0.000926383541175795,VeryHigh,midlane dire
2100266,113,105,643680312,dire,%E9%BE%99%E9%BE%999%2E%214%E5%9F%98%E7%BB%B1,0,1967733,1968,0.000937024167414985,VeryHigh,base2 dire
2100266,120,109,643680312,dire,asdf,0,1967733,1968,0.000937024167414985,VeryHigh,base2 dire
2100266,107,107,643680312,radiant,Broski,1,1967733,1968,0.000937024167414985,VeryHigh,base2 dire
2100266,111,104,643680312,dire,Buddhist,0,1967733,1968,0.000937024167414985,VeryHigh,base2 dire
2100266,102,90,643680312,radiant,ChickenKiller,1,1967733,1968,0.000937024167414985,VeryHigh,base2 dire
2100266,110,104,643680312,radiant,cnfsr,1,1967733,1968,0.000937024167414985,VeryHigh,base2 dire
2100266,111,106,643680312,radiant,emp%20tonado,1,1967733,1968,0.000937024167414985,VeryHigh,base2 dire
2100266,110,107,643680312,dire,GO%20DJ%20GO,0,1967733,1968,0.000937024167414985,VeryHigh,base2 dire
2100266,115,94,643680312,dire,Sam,0,1967733,1968,0.000937024167414985,VeryHigh,base2 dire
2100266,113,105,643680312,radiant,Senpai%2Dchan,1,1967733,1968,0.000937024167414985,VeryHigh,base2 dire
1800033,62,105,643721703,radiant,%EC%9D%B4%EB%AA%A8%EC%8B%A0,1,1634333,1635,0.000908316680860851,VeryHigh,toplane dire
1800033,94,104,643721703,radiant,Chichen,1,1634333,1635,0.000908316680860851,VeryHigh,base2 dire
1800033,90,102,643721703,radiant,dahlia,1,1634333,1635,0.000908316680860851,VeryHigh,base2 dire
1800033,123,106,643721703,dire,gwild,0,1634333,1635,0.000908316680860851,VeryHigh,base2 dire
1800033,123,107,643721703,dire,Iris,0,1634333,1635,0.000908316680860851,VeryHigh,base2 dire
1800033,67,107,643721703,dire,Jason%E5%B0%8F%E5%85%91%E5%8F%8B,0,1634333,1635,0.000908316680860851,VeryHigh,toplane dire
1800033,122,110,643721703,dire,JonnyG,0,1634333,1635,0.000908316680860851,VeryHigh,base2 dire
1800033,101,94,643721703,radiant,peeped%2Evn%20XD,1,1634333,1635,0.000908316680860851,VeryHigh,base2 dire
1800033,67,106,643721703,dire,Sterence,0,1634333,1635,0.000908316680860851,VeryHigh,toplane dire
1800033,91,104,643721703,radiant,Water,1,1634333,1635,0.000908316680860851,VeryHigh,base2 dire
2340066,22,27,643752615,dire,%EC%9D%B4%EB%AA%A8%EC%8B%A0,1,2151466,2152,0.000919632181314544,VeryHigh,base1 radiant
2340066,29,25,643752615,radiant,Caravan%20Palace,0,2151466,2152,0.000919632181314544,VeryHigh,base1 radiant
2340066,25,28,643752615,dire,chickeN,1,2151466,2152,0.000919632181314544,VeryHigh,base1 radiant
2340066,23,27,643752615,dire,DT,1,2151466,2152,0.000919632181314544,VeryHigh,base1 radiant
2340066,22,22,643752615,radiant,El%20Bananero%20sape,0,2151466,2152,0.000919632181314544,VeryHigh,base1 radiant
2340066,35,29,643752615,dire,peeped%2Evn%20XD,1,2151466,2152,0.000919632181314544,VeryHigh,midlane radiant
2340066,12,23,643752615,radiant,Simba,0,2151466,2152,0.000919632181314544,VeryHigh,base1 radiant
2340066,25,28,643752615,radiant,SPROINK,0,2151466,2152,0.000919632181314544,VeryHigh,base1 radiant
2340066,20,23,643752615,radiant,tomz,0,2151466,2152,0.000919632181314544,VeryHigh,base1 radiant
2340066,24,28,643752615,dire,Water,1,2151466,2152,0.000919632181314544,VeryHigh,base1 radiant
1740066,18,13,643792570,radiant,%EC%9D%B4%EB%AA%A8%EC%8B%A0,0,1607033,1608,0.000909913988229968,VeryHigh,base1 radiant
1767200,12,12,643792570,radiant,828,0,1634167,1635,0.000925192394748755,VeryHigh,base1 radiant
1766200,20,10,643792570,dire,catch%20me%20in%20my%20deathstar,1,1633167,1634,0.000924626527840652,VeryHigh,base1 radiant
1766866,11,8,643792570,radiant,Chachi,0,1633833,1634,0.000924626527840652,VeryHigh,base1 radiant
1766333,10,11,643792570,radiant,DooyA,0,1633300,1634,0.000924626527840652,VeryHigh,base1 radiant
1765066,15,12,643792570,dire,I%20FUCKING%20LOVE%20ANTIMAGE,1,1632033,1633,0.000924060660932549,VeryHigh,base1 radiant
1767066,20,11,643792570,dire,Iris,1,1634033,1635,0.000925192394748755,VeryHigh,base1 radiant
1767133,18,13,643792570,dire,Krab,1,1634100,1635,0.000925192394748755,VeryHigh,base1 radiant
1767000,23,11,643792570,dire,Saya%20%E2%99%A5%20%7E,1,1633967,1634,0.000924626527840652,VeryHigh,base1 radiant
1764800,14,11,643792570,radiant,Water,0,1631767,1632,0.000923494794024445,VeryHigh,base1 radiant
3300066,21,12,643833001,dire,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,1,2934400,2935,0.000889376151870902,VeryHigh,base1 radiant
3300066,17,9,643833001,dire,Black%20Dragon%20Lloyd%20Down,1,2934400,2935,0.000889376151870902,VeryHigh,void radiant
3300066,12,21,643833001,dire,blubby,1,2934400,2935,0.000889376151870902,VeryHigh,base1 radiant
3300066,10,6,643833001,radiant,doj,0,2934400,2935,0.000889376151870902,VeryHigh,base1 radiant
3300066,10,10,643833001,radiant,Jeriko,0,2934400,2935,0.000889376151870902,VeryHigh,base1 radiant
3300066,5,8,643833001,radiant,Meta%7CPhaSe,0,2934400,2935,0.000889376151870902,VeryHigh,void radiant
3300066,6,9,643833001,radiant,MonteBeurre,0,2934400,2935,0.000889376151870902,VeryHigh,void radiant
3300066,7,8,643833001,dire,on%20tilt,1,2934400,2935,0.000889376151870902,VeryHigh,base1 radiant
3300066,11,25,643833001,dire,Phoenix,1,2934400,2935,0.000889376151870902,VeryHigh,base1 radiant
3300066,9,6,643833001,radiant,viNez%20%40wrekt,0,2934400,2935,0.000889376151870902,VeryHigh,base1 radiant
1440100,116,107,643837106,dire,%40f%5ED%20%7C%20July,0,1042867,1043,0.00072078522051674,VeryHigh,base2 dire
1446766,112,108,643837106,radiant,%E5%B8%85%E5%91%86%E4%BA%86,1,1049533,1050,0.000725622705218195,VeryHigh,base2 dire
1440100,116,109,643837106,dire,Adolf%20Reinhardt,0,1042867,1043,0.00072078522051674,VeryHigh,base2 dire
1440100,84,57,643837106,radiant,Gold%20FiSh,1,1042867,1043,0.00072078522051674,VeryHigh,pit dire
1446833,107,109,643837106,radiant,griller,1,1049600,1050,0.000725622705218195,VeryHigh,void dire
1443166,101,83,643837106,radiant,noVa,1,1045933,1046,0.000722858428245935,VeryHigh,void dire
1447033,118,108,643837106,dire,Onsz,0,1049800,1050,0.000725622705218195,VeryHigh,base2 dire
1446766,114,108,643837106,radiant,Orchid,1,1049533,1050,0.000725622705218195,VeryHigh,base2 dire
1440100,114,104,643837106,dire,She%20Won%27t%20a%20Young%20Nigga,0,1042867,1043,0.00072078522051674,VeryHigh,base2 dire
1435166,115,108,643837106,dire,Water,0,1037933,1038,0.000717329874301415,VeryHigh,base2 dire
2261966,23,13,644374912,dire,%5Es,0,1991233,1992,0.000874208352112868,High,base1 radiant
2258666,13,37,644374912,dire,7chi%2DM%40ggio,0,1987933,1988,0.00087245291365481,High,base1 radiant
2261833,19,12,644374912,dire,Brood,0,1991100,1992,0.000874208352112868,High,base1 radiant
2271166,10,6,644374912,radiant,Dath,0,2000433,2001,0.000878158088643498,High,base1 radiant
2244666,11,15,644374912,radiant,DoubleJ,0,1973933,1974,0.000866308879051607,High,base1 radiant
2264766,8,7,644374912,radiant,MCA,0,1994033,1995,0.000875524930956411,High,base1 radiant
2238533,9,7,644374912,radiant,Mdf,0,1967800,1968,0.00086367572136452,High,base1 radiant
2261900,13,12,644374912,dire,Meta%7CPhaSe,0,1991167,1992,0.000874208352112868,High,base1 radiant
2278633,8,6,644374912,radiant,SPAGHETT%20ABOUT%20IT%21,0,2007900,2008,0.0008812301059451,High,base1 radiant
2261833,18,12,644374912,dire,viNez%20%40wrekt,0,1991100,1992,0.000874208352112868,High,base1 radiant
3281666,108,105,644561255,radiant,davo%20cunt,1,3117700,3118,0.000945249499787789,VeryHigh,base2 dire
3281800,100,98,644561255,radiant,HaveFaith,1,3117834,3118,0.000945249499787789,VeryHigh,base2 dire
3253000,110,91,644561255,dire,iTz_SoulCage,0,3089034,3090,0.000936761050142485,VeryHigh,base2 dire
3240133,103,94,644561255,dire,KhAo%2E19,0,3076167,3077,0.000932819984235736,VeryHigh,base2 dire
3240133,100,96,644561255,dire,Pika%20Pika%20No%20Mi,0,3076167,3077,0.000932819984235736,VeryHigh,base2 dire
3281733,102,91,644561255,radiant,Sat%5E,1,3117767,3118,0.000945249499787789,VeryHigh,base2 dire
3281866,113,101,644561255,radiant,Spengbab,1,3117900,3118,0.000945249499787789,VeryHigh,base2 dire
3298600,116,107,644561255,dire,Suski1989,0,3134634,3135,0.000950403201358152,VeryHigh,base2 dire
3240133,13,33,644561255,dire,Uncle%20Iroh,0,3076167,3077,0.000932819984235736,VeryHigh,base1 radiant
3281866,114,102,644561255,radiant,Water,1,3117900,3118,0.000945249499787789,VeryHigh,base2 dire
3180000,89,86,644617314,radiant,anassarg,1,2473200,2474,0.000777987421383648,High,midlane dire
3180000,85,87,644617314,radiant,Anoonymous%202,1,2473200,2474,0.000777987421383648,High,midlane dire
3180000,84,90,644617314,dire,Diaobaole%21,0,2473200,2474,0.000777987421383648,High,midlane dire
3180000,88,86,644617314,dire,Fullbuster%3C3,0,2473200,2474,0.000777987421383648,High,midlane dire
3180000,90,85,644617314,radiant,massiker,1,2473200,2474,0.000777987421383648,High,midlane dire
3180000,101,88,644617314,dire,MKE,0,2473200,2474,0.000777987421383648,High,base2 dire
3180000,111,106,644617314,dire,Pugs,0,2473200,2474,0.000777987421383648,High,base2 dire
3180000,96,85,644617314,dire,Sheety%20Foo%20Yong,0,2473200,2474,0.000777987421383648,High,midlane dire
3180000,90,79,644617314,radiant,soulhunter731,1,2473200,2474,0.000777987421383648,High,midlane dire
3180000,102,78,644617314,radiant,TWMG%2EMajaman,1,2473200,2474,0.000777987421383648,High,jungle dire
2580300,12,13,644676572,dire,%24%24%24%24%24,1,2439767,2440,0.000945626477541371,VeryHigh,base1 radiant
2580300,6,8,644676572,radiant,______Davichi______,0,2439767,2440,0.000945626477541371,VeryHigh,base1 radiant
2580300,13,11,644676572,dire,Drake%7CFanSelenaGomez%23,1,2439767,2440,0.000945626477541371,VeryHigh,base1 radiant
2580300,12,15,644676572,dire,Killerga,1,2439767,2440,0.000945626477541371,VeryHigh,base1 radiant
2558766,9,6,644676572,radiant,PP%2EGr%C3%B4UuZ,0,2418233,2419,0.000937487889005154,VeryHigh,base1 radiant
2580300,12,10,644676572,radiant,Rei%7C%2E,0,2439767,2440,0.000945626477541371,VeryHigh,base1 radiant
2580300,7,8,644676572,radiant,Romeka%20C%3A,0,2439767,2440,0.000945626477541371,VeryHigh,base1 radiant
2580300,13,7,644676572,dire,Tadders,1,2439767,2440,0.000945626477541371,VeryHigh,base1 radiant
2580300,6,8,644676572,radiant,Vodka%20Pezones,0,2439767,2440,0.000945626477541371,VeryHigh,base1 radiant
2580300,14,11,644676572,dire,Water,1,2439767,2440,0.000945626477541371,VeryHigh,base1 radiant
2280100,8,6,644725431,radiant,%E3%80%8C%EF%BD%88%EF%BD%97%EF%BD%81%E3%80%8D,0,2172834,2173,0.000953028375948423,Pro,base1 radiant
2280100,32,23,644725431,radiant,1%2E,0,2172834,2173,0.000953028375948423,Pro,base1 radiant
2280100,48,94,644725431,dire,CENTRAL%20LANE%20PLEASE,1,2172834,2173,0.000953028375948423,Pro,jungle dire
